,funded_month,investor_state_code,Count
4949,2012-08,CO,11
1351,2007-02,WA,11
1363,2007-03,DEU,11
4338,2011-10,ON,11
4954,2012-08,ESP,11
5399,2013-02,RI,11
1772,2007-11,FRA,11
4386,2011-11,JPN,11
5409,2013-02,WA,11
974,2006-07,FRA,11
2186,2008-06,TX,11
4176,2011-08,CHL,11
2144,2008-06,ESP,11
5434,2013-03,FRA,11
4179,2011-08,CT,11
2071,2008-04,TX,11
4785,2012-05,OH,11
1211,2006-12,FRA,11
4599,2012-02,PA,11
1987,2008-03,DEU,11
1119,2006-10,FRA,11
4989,2012-08,RUS,11
1965,2008-02,PA,11
5792,2013-08,ISR,11
5284,2013-01,DEU,11
1143,2006-10,QC,11
1895,2008-01,MD,11
1884,2008-01,IL,11
5795,2013-08,KOR,11
3950,2011-04,CHN,11
4106,2011-06,TX,11
3491,2010-08,DEU,11
569,2005-10,WA,11
5187,2012-11,ON,11
3051,2009-12,DEU,11
3323,2010-04,VA,11
413,2005-07,MA,11
5979,2013-10,WA,11
493,2005-09,IL,11
3080,2009-12,ON,11
751,2006-02,NY,11
3087,2009-12,TX,11
2874,2009-08,PA,11
518,2005-09,TX,11
2749,2009-06,CHE,11
6014,2013-11,JPN,11
495,2005-09,ISR,11
2846,2009-08,DEU,11
3968,2011-04,ISR,11
2843,2009-08,CO,11
5133,2012-10,TX,11
3176,2010-02,FRA,11
5075,2012-10,CHE,11
4852,2012-06,ON,11
4896,2012-07,ISR,11
3171,2010-02,DEU,11
3449,2010-07,ISR,11
5082,2012-10,DEU,11
282,2005-04,FRA,11
375,2005-06,MA,11
4530,2012-01,NLD,11
3355,2010-05,ON,11
5968,2013-10,RUS,11
4635,2012-03,IL,11
4052,2011-05,WA,11
5846,2013-09,CT,12
3894,2011-03,DEU,12
2307,2008-09,ISR,12
3898,2011-03,FRA,12
4178,2011-08,CO,12
3625,2010-10,IL,12
6086,2013-12,ISR,12
5823,2013-08,TX,12
2090,2008-05,DEU,12
5214,2012-12,CHL,12
3615,2010-10,DEU,12
3148,2010-01,PA,12
3496,2010-08,GA,12
5064,2012-09,VA,12
4189,2011-08,IL,12
2830,2009-07,PA,12
4788,2012-05,PA,12
3146,2010-01,ON,12
2301,2008-09,FRA,12
4801,2012-05,WA,12
5992,2013-11,CO,12
3030,2009-11,PA,12
5466,2013-03,OH,12
5826,2013-08,VA,12
3055,2009-12,FRA,12
5491,2013-04,CHE,12
4175,2011-08,CHE,12
5231,2012-12,IL,12
2154,2008-06,ISR,12
4241,2011-09,CHN,12
668,2006-01,BC,12
1073,2006-09,FRA,12
4061,2011-06,CHN,12
4427,2011-12,CHN,12
1067,2006-09,DC,12
5394,2013-02,ON,12
4546,2012-01,VA,12
5843,2013-09,CHL,12
3681,2010-11,ISR,12
982,2006-07,MA,12
4765,2012-05,ISR,12
5482,2013-03,WA,12
5151,2012-11,DEU,12
1317,2007-02,FRA,12
4362,2011-11,CHN,12
5670,2013-06,QC,12
4730,2012-04,TX,12
4476,2011-12,WA,12
4104,2011-06,SWE,12
5885,2013-09,OH,12
4639,2012-03,ISR,12
1300,2007-01,WA,12
3939,2011-03,WA,12
3845,2011-02,FRA,12
2745,2009-05,WA,12
5323,2013-01,ON,12
4310,2011-10,FRA,12
5622,2013-06,CHE,12
5713,2013-07,IL,12
1506,2007-06,CHN,12
6121,2013-12,TX,12
5642,2013-06,IND,12
1524,2007-06,ISR,12
3851,2011-02,IL,12
4317,2011-10,ISR,12
6035,2013-11,OH,12
3948,2011-04,CHE,12
5934,2013-10,IRL,12
4373,2011-11,FRA,12
5742,2013-07,OH,12
3222,2010-03,CT,12
4533,2012-01,OH,12
279,2005-04,DEU,12
705,2006-01,ON,12
5938,2013-10,JPN,12
3904,2011-03,IL,12
2689,2009-04,TX,12
266,2005-03,TX,12
5735,2013-07,NJ,12
3381,2010-06,DEU,12
6039,2013-11,PA,12
5728,2013-07,MD,12
4448,2011-12,ISR,12
6084,2013-12,IND,12
5076,2012-10,CHL,12
4863,2012-06,WA,13
2086,2008-05,CO,13
2999,2009-11,DEU,13
5695,2013-07,CHN,13
3836,2011-02,CHN,13
5097,2012-10,ISR,13
2094,2008-05,FRA,13
4862,2012-06,VA,13
4213,2011-08,OH,13
491,2005-09,GBR,13
4301,2011-10,CHN,13
1801,2007-11,TX,13
448,2005-08,IL,13
5757,2013-07,TX,13
1824,2007-12,GBR,13
4251,2011-09,FRA,13
3125,2010-01,ISR,13
5589,2013-05,MO,13
1678,2007-09,JPN,13
4877,2012-07,CO,13
5534,2013-04,PA,13
3995,2011-04,WA,13
3109,2010-01,DEU,13
1889,2008-01,JPN,13
3966,2011-04,IL,13
4745,2012-05,CHN,13
5518,2013-04,MD,13
3281,2010-04,DEU,13
1604,2007-07,WA,13
4982,2012-08,ON,13
5617,2013-06,AUS,13
1768,2007-11,DEU,13
5624,2013-06,CHN,13
4022,2011-05,ISR,13
4232,2011-09,ARG,13
4228,2011-08,WA,13
1568,2007-07,FRA,13
1323,2007-02,ISR,13
4952,2012-08,DEU,13
4433,2011-12,DEU,13
4491,2012-01,CHN,13
589,2005-11,ISR,13
2945,2009-10,FRA,13
622,2005-12,DEU,13
4129,2011-07,FRA,13
4070,2011-06,GA,13
4664,2012-03,RUS,13
684,2006-01,IL,13
834,2006-04,ISR,13
3929,2011-03,PA,13
210,2005-02,MA,13
827,2006-04,FRA,13
5963,2013-10,PA,13
5012,2012-09,CO,13
2146,2008-06,FRA,13
5400,2013-02,RUS,13
5279,2013-01,CO,13
5899,2013-09,TX,13
2882,2009-08,WA,13
2142,2008-06,DEU,13
4791,2012-05,RUS,13
4669,2012-03,TX,13
2613,2009-03,ISR,13
5902,2013-09,WA,13
3121,2010-01,IL,14
2792,2009-06,WA,14
450,2005-08,ISR,14
5864,2013-09,ISR,14
5839,2013-09,BGR,14
5559,2013-05,CO,14
5989,2013-11,CHE,14
676,2006-01,DEU,14
4166,2011-07,WA,14
4686,2012-04,CT,14
4257,2011-09,IL,14
1868,2008-01,CHN,14
2858,2009-08,ISR,14
5760,2013-07,VA,14
3834,2011-02,CHE,14
5863,2013-09,IRL,14
6041,2013-11,QC,14
4284,2011-09,PA,14
5729,2013-07,MI,14
5289,2013-01,FRA,14
3825,2011-01,VA,14
1417,2007-04,GBR,14
5669,2013-06,PA,14
3356,2010-05,PA,14
372,2005-06,ISR,14
1468,2007-05,ISR,14
2605,2009-03,FRA,14
4881,2012-07,DEU,14
283,2005-04,GBR,14
35,2004-04,CA,14
1372,2007-03,ISR,14
3324,2010-04,WA,14
422,2005-07,NY,14
775,2006-03,DEU,14
1318,2007-02,GBR,14
5889,2013-09,PA,14
2499,2009-01,FRA,14
5514,2013-04,JPN,14
3991,2011-04,TX,14
4451,2011-12,JPN,14
4746,2012-05,CO,14
2577,2009-02,NY,14
1923,2008-01,WA,14
3774,2011-01,CHN,14
3046,2009-12,CHE,14
3040,2009-11,WA,14
5406,2013-02,TX,14
5478,2013-03,TX,14
4854,2012-06,PA,14
5510,2013-04,IND,14
5976,2013-10,TX,14
165,2005-01,GBR,14
979,2006-07,ISR,14
5455,2013-03,MI,14
123,2004-11,CA,14
594,2005-11,MA,14
3668,2010-11,DEU,14
4893,2012-07,IL,14
301,2005-04,NY,14
3478,2010-07,TX,14
5924,2013-10,FRA,15
4743,2012-05,CHE,15
4961,2012-08,IL,15
4119,2011-07,CHN,15
1996,2008-03,ISR,15
4536,2012-01,PA,15
207,2005-02,ISR,15
4752,2012-05,ESP,15
2407,2008-11,GBR,15
4444,2011-12,IL,15
4060,2011-06,CHL,15
5794,2013-08,JPN,15
4875,2012-07,CHL,15
2035,2008-04,DEU,15
20,2004-03,CA,15
1022,2006-08,GBR,15
241,2005-03,GBR,15
5295,2013-01,IL,15
586,2005-11,GBR,15
5668,2013-06,ON,15
5299,2013-01,ISR,15
5202,2012-11,WA,15
4915,2012-07,OH,15
5694,2013-07,CHL,15
4860,2012-06,TX,15
4883,2012-07,ESP,15
5914,2013-10,CHN,15
3334,2010-05,DEU,15
1320,2007-02,IL,15
5469,2013-03,PA,15
4015,2011-05,FRA,15
383,2005-06,NY,15
170,2005-01,ISR,15
5087,2012-10,FRA,15
5546,2013-04,WA,15
921,2006-06,GBR,15
64,2004-06,CA,15
110,2004-10,CA,15
5844,2013-09,CHN,15
1935,2008-02,DEU,15
4614,2012-03,ARG,15
6049,2013-11,TX,15
6037,2013-11,ON,15
3729,2010-12,GBR,15
5774,2013-08,CO,15
1870,2008-01,CT,15
102,2004-09,CA,15
5493,2013-04,CHN,15
1669,2007-09,FRA,16
5156,2012-11,FRA,16
5308,2013-01,MI,16
4733,2012-04,WA,16
6075,2013-12,ESP,16
4501,2012-01,FRA,16
4721,2012-04,PA,16
5430,2013-03,ESP,16
4539,2012-01,RUS,16
3794,2011-01,ISR,16
5266,2012-12,WA,16
3337,2010-05,FRA,16
4069,2011-06,FRA,16
188,2005-01,TX,16
343,2005-05,NY,16
5718,2013-07,ISR,16
5997,2013-11,DEU,16
4761,2012-05,IL,16
5509,2013-04,IL,16
2918,2009-09,NY,16
5563,2013-05,DEU,16
565,2005-10,TX,16
5678,2013-06,TX,16
4816,2012-06,DEU,16
4859,2012-06,SWE,16
1123,2006-10,IL,16
3177,2010-02,GBR,16
1911,2008-01,PA,16
5137,2012-10,WA,16
5363,2013-02,FRA,16
1255,2007-01,DEU,16
4306,2011-10,DEU,16
3785,2011-01,FRA,16
1715,2007-10,DEU,16
4547,2012-01,WA,16
1260,2007-01,FRA,16
5667,2013-06,OH,17
407,2005-07,GBR,17
2047,2008-04,ISR,17
1004,2006-07,TX,17
237,2005-03,DEU,17
714,2006-01,TX,17
1329,2007-02,MA,17
3960,2011-04,FRA,17
4110,2011-06,WA,17
5954,2013-10,NJ,17
4496,2012-01,DEU,17
5412,2013-03,ARG,17
2606,2009-03,GBR,17
5991,2013-11,CHN,17
2405,2008-11,FRA,17
1116,2006-10,DEU,17
1027,2006-08,ISR,17
5788,2013-08,IL,17
3156,2010-01,TX,17
6074,2013-12,DEU,17
179,2005-01,NY,17
2207,2008-07,GBR,17
5340,2013-01,WA,17
4435,2011-12,ESP,17
4242,2011-09,CO,17
1264,2007-01,IL,17
952,2006-06,TX,18
5307,2013-01,MD,18
1165,2006-11,GBR,18
5912,2013-10,CHE,18
3390,2010-06,IL,18
3081,2009-12,PA,18
680,2006-01,FRA,18
1081,2006-09,ISR,18
6008,2013-11,IL,18
5153,2012-11,ESP,18
5018,2012-09,ESP,18
919,2006-06,FRA,18
1233,2006-12,NY,18
1822,2007-12,FRA,18
5428,2013-03,DEU,18
5887,2013-09,ON,18
2853,2009-08,GBR,18
892,2006-05,NY,18
1835,2007-12,MA,18
1576,2007-07,ISR,18
688,2006-01,ISR,18
1213,2006-12,GBR,18
1551,2007-06,TX,18
5762,2013-07,WA,19
5634,2013-06,FRA,19
970,2006-07,DEU,19
829,2006-04,GBR,19
4361,2011-11,CHL,19
6124,2013-12,WA,19
847,2006-04,NY,19
507,2005-09,NY,19
4426,2011-12,CHL,19
5696,2013-07,CO,19
5834,2013-09,ARG,19
258,2005-03,NY,19
335,2005-05,MA,19
368,2005-06,GBR,19
2947,2009-10,GBR,19
5999,2013-11,ESP,20
6053,2013-11,WA,20
991,2006-07,NY,20
218,2005-02,NY,20
555,2005-10,NY,20
4631,2012-03,FRA,20
5849,2013-09,DEU,20
0,2004-01,CA,20
3115,2010-01,FRA,20
1946,2008-02,ISR,20
5221,2012-12,DEU,20
2818,2009-07,MA,20
2910,2009-09,MA,20
2902,2009-09,GBR,20
3549,2010-09,DEU,20
1792,2007-11,NY,21
535,2005-10,GBR,21
4698,2012-04,IL,21
915,2006-06,DEU,21
5055,2012-09,RUS,21
3497,2010-08,GBR,21
1268,2007-01,ISR,21
1075,2006-09,GBR,21
6069,2013-12,CHN,21
2175,2008-06,PA,21
2659,2009-04,GBR,21
4186,2011-08,GBR,21
3621,2010-10,GBR,21
2458,2008-12,GBR,21
682,2006-01,GBR,21
1872,2008-01,DEU,22
1137,2006-10,NY,22
543,2005-10,MA,22
5025,2012-09,IL,22
3555,2010-09,FRA,22
5504,2013-04,FRA,22
5702,2013-07,DEU,22
5161,2012-11,IL,22
1518,2007-06,GBR,22
1845,2007-12,NY,22
5498,2013-04,DEU,23
5572,2013-05,IL,23
875,2006-05,GBR,23
4492,2012-01,CO,23
629,2005-12,GBR,23
2672,2009-04,MA,23
135,2004-12,CA,23
5630,2013-06,ESP,23
940,2006-06,NY,23
6089,2013-12,JPN,23
5860,2013-09,IL,24
1773,2007-11,GBR,24
5773,2013-08,CHN,24
4071,2011-06,GBR,24
2827,2009-07,NY,24
639,2005-12,MA,24
5990,2013-11,CHL,24
2361,2008-10,MA,24
2251,2008-08,GBR,24
5851,2013-09,ESP,24
5500,2013-04,ESP,24
3005,2009-11,GBR,24
291,2005-04,MA,24
4959,2012-08,GBR,25
3787,2011-01,GBR,25
3286,2010-04,FRA,25
2761,2009-06,GBR,25
4970,2012-08,MA,25
2555,2009-02,GBR,25
2809,2009-07,GBR,25
5935,2013-10,ISR,25
5704,2013-07,ESP,25
4118,2011-07,CHL,25
79,2004-07,CA,25
5854,2013-09,FRA,25
464,2005-08,NY,25
1722,2007-10,GBR,25
1464,2007-05,GBR,25
5228,2012-12,GBR,25
1484,2007-05,NY,25
884,2006-05,MA,25
4621,2012-03,CHL,25
799,2006-03,NY,26
1043,2006-08,NY,26
5084,2012-10,ESP,26
743,2006-02,MA,26
648,2005-12,NY,26
4074,2011-06,IL,26
3716,2010-12,CHN,26
4508,2012-01,IL,27
446,2005-08,GBR,27
4683,2012-04,CHL,27
2709,2009-05,GBR,27
6078,2013-12,FRA,27
3057,2009-12,GBR,27
2215,2008-07,MA,27
2863,2009-08,MA,27
2471,2008-12,NY,27
2012,2008-03,NY,27
2617,2009-03,MA,27
1368,2007-03,GBR,27
2626,2009-03,NY,27
734,2006-02,GBR,27
703,2006-01,NY,27
2524,2009-01,NY,28
5919,2013-10,DEU,28
3339,2010-05,GBR,28
2353,2008-10,GBR,28
2148,2008-06,GBR,28
3962,2011-04,GBR,28
2321,2008-09,NY,28
2313,2008-09,MA,28
3441,2010-07,FRA,28
1385,2007-03,NY,28
3675,2010-11,GBR,28
2041,2008-04,GBR,28
976,2006-07,GBR,28
328,2005-05,GBR,28
2567,2009-02,MA,28
1031,2006-08,MA,28
2679,2009-04,NY,28
5568,2013-05,FRA,28
2267,2008-08,NY,29
2172,2008-06,NY,29
782,2006-03,GBR,29
1121,2006-10,GBR,29
2728,2009-05,NY,29
2429,2008-11,NY,29
2374,2008-10,NY,29
1640,2007-08,NY,29
1631,2007-08,MA,29
602,2005-11,NY,29
6002,2013-11,FRA,29
5351,2013-02,CHL,29
4131,2011-07,GBR,29
933,2006-06,MA,30
2417,2008-11,MA,30
837,2006-04,MA,30
2772,2009-06,MA,30
789,2006-03,MA,30
3078,2009-12,NY,30
4440,2011-12,GBR,30
1376,2007-03,MA,30
1224,2006-12,MA,30
1992,2008-03,GBR,30
1951,2008-02,MA,30
1432,2007-04,NY,30
1424,2007-04,MA,30
1941,2008-02,GBR,31
5565,2013-05,ESP,31
5628,2013-06,DEU,31
5707,2013-07,FRA,31
4947,2012-08,CHL,31
2260,2008-08,MA,31
4825,2012-06,IL,31
1960,2008-02,NY,31
5931,2013-10,IL,31
2303,2008-09,GBR,31
1092,2006-09,NY,31
1782,2007-11,MA,31
4644,2012-03,MA,32
3231,2010-03,GBR,32
3301,2010-04,MA,32
5921,2013-10,ESP,32
3388,2010-06,GBR,32
251,2005-03,MA,32
2501,2009-01,GBR,32
2464,2008-12,MA,32
5570,2013-05,GBR,32
3187,2010-02,MA,33
3847,2011-02,GBR,33
3443,2010-07,GBR,33
4453,2011-12,MA,33
1341,2007-02,NY,33
3117,2010-01,GBR,33
2105,2008-05,MA,33
1128,2006-10,MA,34
4375,2011-11,GBR,34
5145,2012-11,CHL,34
2971,2009-10,NY,34
497,2005-09,MA,34
3507,2010-08,MA,34
5421,2013-03,CHL,34
1690,2007-09,NY,34
1174,2006-11,MA,35
4312,2011-10,GBR,35
3556,2010-09,GBR,35
1541,2007-06,NY,35
2096,2008-05,GBR,35
4586,2012-02,MA,35
3196,2010-02,NY,35
1624,2007-08,GBR,35
3288,2010-04,GBR,36
6068,2013-12,CHL,36
4560,2012-02,CHL,36
172,2005-01,MA,36
1743,2007-10,NY,36
4502,2012-01,GBR,36
5797,2013-08,MA,36
1671,2007-09,GBR,37
1183,2006-11,NY,37
3386,2010-06,FRA,37
3900,2011-03,GBR,37
1273,2007-01,MA,37
5772,2013-08,CHL,37
3453,2010-07,MA,38
2718,2009-05,MA,38
2871,2009-08,NY,38
3027,2009-11,NY,38
4889,2012-07,GBR,39
1083,2006-09,MA,39
454,2005-08,MA,39
5023,2012-09,GBR,39
2000,2008-03,MA,40
2115,2008-05,NY,40
2515,2009-01,MA,40
3913,2011-03,MA,40
3739,2010-12,MA,40
1580,2007-07,MA,40
1570,2007-07,GBR,40
1879,2008-01,GBR,40
5583,2013-05,MA,41
1285,2007-01,NY,41
2783,2009-06,NY,41
2223,2008-07,NY,41
3685,2010-11,MA,41
1591,2007-07,NY,42
3131,2010-01,MA,42
3750,2010-12,NY,42
4267,2011-09,MA,42
4017,2011-05,GBR,42
4027,2011-05,MA,42
2061,2008-04,NY,42
5436,2013-03,GBR,42
3253,2010-03,NY,43
4758,2012-05,GBR,43
5158,2012-11,GBR,43
5365,2013-02,GBR,43
4322,2011-10,MA,43
1680,2007-09,MA,43
6094,2013-12,MA,43
4142,2011-07,MA,44
4391,2011-11,MA,44
3019,2009-11,MA,44
3642,2010-10,NY,44
5034,2012-09,MA,44
5089,2012-10,GBR,44
1262,2007-01,GBR,44
2160,2008-06,MA,45
1473,2007-05,MA,45
5377,2013-02,MA,45
5239,2012-12,MA,47
3311,2010-04,NY,47
3068,2009-12,MA,47
4823,2012-06,GBR,47
4253,2011-09,GBR,47
1908,2008-01,NY,47
3858,2011-02,MA,47
5517,2013-04,MA,47
3801,2011-01,MA,48
3571,2010-09,MA,48
1894,2008-01,MA,49
1530,2007-06,MA,49
3345,2010-05,MA,50
3971,2011-04,MA,50
5785,2013-08,GBR,50
1733,2007-10,MA,50
4573,2012-02,GBR,50
5709,2013-07,GBR,50
3465,2010-07,NY,50
4201,2011-08,MA,51
3242,2010-03,MA,51
6080,2013-12,GBR,51
3353,2010-05,NY,51
3144,2010-01,NY,52
4772,2012-05,MA,52
3517,2010-08,NY,52
5306,2013-01,MA,53
5636,2013-06,GBR,53
4695,2012-04,GBR,53
2959,2009-10,MA,53
4519,2012-01,MA,53
3869,2011-02,NY,54
5856,2013-09,GBR,54
4633,2012-03,GBR,54
4335,2011-10,NY,54
5926,2013-10,GBR,55
4595,2012-02,NY,55
2051,2008-04,MA,56
5169,2012-11,MA,56
5452,2013-03,MA,57
694,2006-01,MA,57
3409,2010-06,NY,57
5250,2012-12,NY,57
6004,2013-11,GBR,58
3696,2010-11,NY,58
3398,2010-06,MA,58
4084,2011-06,MA,59
4707,2012-04,MA,59
4835,2012-06,MA,59
4902,2012-07,MA,59
6019,2013-11,MA,60
5506,2013-04,GBR,60
3925,2011-03,NY,61
5392,2013-02,NY,61
5727,2013-07,MA,62
5291,2013-01,GBR,62
5046,2012-09,NY,63
4401,2011-11,NY,63
5650,2013-06,MA,63
5870,2013-09,MA,64
3632,2010-10,MA,64
4784,2012-05,NY,64
5944,2013-10,MA,65
4717,2012-04,NY,66
4462,2011-12,NY,67
4152,2011-07,NY,69
4037,2011-05,NY,69
3981,2011-04,NY,71
4654,2012-03,NY,71
5104,2012-10,MA,71
4212,2011-08,NY,72
3813,2011-01,NY,73
3584,2010-09,NY,74
399,2005-07,CA,75
5465,2013-03,NY,75
4094,2011-06,NY,76
5183,2012-11,NY,79
4980,2012-08,NY,79
4913,2012-07,NY,81
5807,2013-08,NY,81
575,2005-11,CA,83
4279,2011-09,NY,84
4849,2012-06,NY,84
5884,2013-09,NY,87
274,2005-04,CA,87
5597,2013-05,NY,90
6034,2013-11,NY,91
5958,2013-10,NY,92
6108,2013-12,NY,92
1203,2006-12,CA,93
5666,2013-06,NY,94
193,2005-02,CA,94
4532,2012-01,NY,97
5120,2012-10,NY,98
5320,2013-01,NY,98
435,2005-08,CA,99
5530,2013-04,NY,99
316,2005-05,CA,99
359,2005-06,CA,105
2394,2008-11,CA,106
480,2005-09,CA,109
2697,2009-05,CA,114
1011,2006-08,CA,116
2889,2009-09,CA,120
2447,2008-12,CA,120
616,2005-12,CA,121
722,2006-02,CA,123
816,2006-04,CA,124
524,2005-10,CA,124
2541,2009-02,CA,126
231,2005-03,CA,126
2797,2009-07,CA,127
2748,2009-06,CA,127
964,2006-07,CA,129
1153,2006-11,CA,131
1761,2007-11,CA,131
5740,2013-07,NY,133
2646,2009-04,CA,133
3165,2010-02,CA,136
154,2005-01,CA,137
2240,2008-08,CA,138
2594,2009-03,CA,140
863,2006-05,CA,142
1406,2007-04,CA,144
2194,2008-07,CA,144
1810,2007-12,CA,145
1062,2006-09,CA,147
2290,2008-09,CA,151
1709,2007-10,CA,151
1111,2006-10,CA,156
2840,2009-08,CA,156
1611,2007-08,CA,156
2341,2008-10,CA,161
3328,2010-05,CA,161
769,2006-03,CA,161
1307,2007-02,CA,163
3485,2010-08,CA,163
2136,2008-06,CA,171
2489,2009-01,CA,172
2933,2009-10,CA,172
908,2006-06,CA,172
1357,2007-03,CA,176
1559,2007-07,CA,176
3713,2010-12,CA,179
3947,2011-04,CA,180
1929,2008-02,CA,180
2083,2008-05,CA,180
3608,2010-10,CA,186
1660,2007-09,CA,188
1451,2007-05,CA,188
3274,2010-04,CA,193
1504,2007-06,CA,193
3101,2010-01,CA,194
3431,2010-07,CA,195
1248,2007-01,CA,196
3218,2010-03,CA,197
1981,2008-03,CA,197
3887,2011-03,CA,201
4424,2011-12,CA,203
2028,2008-04,CA,207
3833,2011-02,CA,208
670,2006-01,CA,216
4558,2012-02,CA,216
4619,2012-03,CA,217
3045,2009-12,CA,219
3540,2010-09,CA,220
2993,2009-11,CA,222
3660,2010-11,CA,225
1866,2008-01,CA,226
5008,2012-09,CA,229
3374,2010-06,CA,231
5212,2012-12,CA,235
4945,2012-08,CA,237
3771,2011-01,CA,244
4359,2011-11,CA,245
4116,2011-07,CA,245
4298,2011-10,CA,258
5349,2013-02,CA,260
4174,2011-08,CA,263
4003,2011-05,CA,266
5143,2012-11,CA,267
5419,2013-03,CA,283
4058,2011-06,CA,286
5988,2013-11,CA,287
4238,2011-09,CA,294
5555,2013-05,CA,296
4742,2012-05,CA,312
4681,2012-04,CA,313
6066,2013-12,CA,313
5770,2013-08,CA,316
5275,2013-01,CA,319
5621,2013-06,CA,326
5692,2013-07,CA,348
4807,2012-06,CA,371
5841,2013-09,CA,379
4873,2012-07,CA,384
4488,2012-01,CA,390
5490,2013-04,CA,390
5074,2012-10,CA,391
5911,2013-10,CA,395
